id,text,label
709890923,"Issue Type: <b>Bug</b>

Exception in thread ""main"" java.util.zip.ZipException: error in opening zip file


VS Code version: Code 1.49.2 (e5e9e69aed6e1984f7499b7af85b3d05f9a6883a, 2020-09-24T16:29:41.983Z)
OS version: Windows_NT x64 10.0.18362

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz (4 x 2712)|
|GPU Status|2d_canvas: enabled<br>flash_3d: enabled<br>flash_stage3d: enabled<br>flash_stage3d_baseline: enabled<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>oop_rasterization: disabled_off<br>opengl: enabled_on<br>protected_video_decode: enabled<br>rasterization: enabled<br>skia_renderer: disabled_off_ok<br>video_decode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled|
|Load (avg)|undefined|
|Memory (System)|7.88GB (1.49GB free)|
|Process Argv|--crash-reporter-id fa155e34-7e43-4cb4-8e18-6bfec9f7ec8a|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (2)</summary>

Extension|Author (truncated)|Version
---|---|---
dart-code|Dar|3.14.1
flutter|Dar|3.14.1


</details>
<!-- generated by issue reporter -->",0
710313736,"Issue Type: <b>Bug</b>

Hi
Python files are not formatting after i've updated VSCode to the latest version
please help me it's so on my nerve 

VS Code version: Code 1.49.2 (e5e9e69aed6e1984f7499b7af85b3d05f9a6883a, 2020-09-24T16:29:41.983Z)
OS version: Windows_NT x64 10.0.19041

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz (8 x 2592)|
|GPU Status|2d_canvas: enabled<br>flash_3d: enabled<br>flash_stage3d: enabled<br>flash_stage3d_baseline: enabled<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>oop_rasterization: disabled_off<br>opengl: enabled_on<br>protected_video_decode: unavailable_off<br>rasterization: enabled<br>skia_renderer: disabled_off_ok<br>video_decode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled|
|Load (avg)|undefined|
|Memory (System)|15.43GB (9.07GB free)|
|Process Argv|--crash-reporter-id 413d70d6-0609-48b9-9bd5-c6b27f1b6828|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (1)</summary>

Extension|Author (truncated)|Version
---|---|---
python|ms-|2020.9.111407


</details>
<!-- generated by issue reporter -->",0
710367275,"Issue Type: <b>Bug</b>

I cannot see the terminate button to run the code.
As I try to run the code through my shortcut keys then everytime I am getting the error as mentioned in the Title bar.
![image](https://user-images.githubusercontent.com/71809075/94452107-cf6e4a80-01cc-11eb-98d6-4391312c11f7.png)


VS Code version: Code 1.49.2 (e5e9e69aed6e1984f7499b7af85b3d05f9a6883a, 2020-09-24T16:27:59.353Z)
OS version: Windows_NT ia32 10.0.18362

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) i3-7020U CPU @ 2.30GHz (4 x 2304)|
|GPU Status|2d_canvas: enabled<br>flash_3d: enabled<br>flash_stage3d: enabled<br>flash_stage3d_baseline: enabled<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>oop_rasterization: disabled_off<br>opengl: enabled_on<br>protected_video_decode: enabled<br>rasterization: enabled<br>skia_renderer: disabled_off_ok<br>video_decode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled|
|Load (avg)|undefined|
|Memory (System)|3.90GB (0.67GB free)|
|Process Argv|--crash-reporter-id bd012653-b41e-4ab6-bff9-e9931d3cf477|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (1)</summary>

Extension|Author (truncated)|Version
---|---|---
python|ms-|2020.9.111407


</details>
<!-- generated by issue reporter -->

![image](https://user-images.githubusercontent.com/71809075/94457053-b0be8280-01d1-11eb-95f3-4303ee8d316d.png)
",0
710462035,"
Issue Type: <b>Bug</b>

Trying to open any jupyter notebook I get this message:

""Cannot open resource with notebook editor type 'jupyter-notebook', please check if you have the right extension installed or enabled.
Reopen file with VS Code standard text editor"". (when I click it runs ok).

I have check than I have the Microsoft Python extension (I have uninstalled and reinstall it) but the message is going on. S.O.S



VS Code version: Code 1.49.2 (e5e9e69aed6e1984f7499b7af85b3d05f9a6883a, 2020-09-24T16:29:41.983Z)
OS version: Windows_NT x64 10.0.18362

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz (8 x 2304)|
|GPU Status|2d_canvas: enabled<br>flash_3d: enabled<br>flash_stage3d: enabled<br>flash_stage3d_baseline: enabled<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>oop_rasterization: disabled_off<br>opengl: enabled_on<br>protected_video_decode: enabled<br>rasterization: enabled<br>skia_renderer: disabled_off_ok<br>video_decode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled|
|Load (avg)|undefined|
|Memory (System)|7.72GB (2.56GB free)|
|Process Argv|C:\Users\crist\Documents\BOOTCAMP\GitPersonal\DataScience\week12\day1\exercises\regression_tensorflow.ipynb --crash-reporter-id 1d400811-efb2-4af4-9cf7-a2c56c2aa61c|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (3)</summary>

Extension|Author (truncated)|Version
---|---|---
python|ms-|2020.9.111407
geo-data-viewer|Ran|2.3.0
vscode-data-preview|Ran|2.2.0


</details>
<!-- generated by issue reporter -->",0
711310592,"Hi,

as i run a simple jupyter notebook, it takes a huge amount of time to excetuing or maybe it doesn't excute at all even only one cell. What could happen?

Thanks


CPUs | Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz (8 x 1992)
-- | --
GPU Status | 2d_canvas: enabled flash_3d: enabled flash_stage3d: enabled flash_stage3d_baseline: enabled gpu_compositing: enabled multiple_raster_threads: enabled_on oop_rasterization: disabled_off opengl: enabled_on protected_video_decode: enabled rasterization: enabled skia_renderer: disabled_off_ok video_decode: enabled vulkan: disabled_off webgl: enabled webgl2: enabled
Load (avg) |  
Memory (System) | 15.82GB (3.49GB free)


",0
711851471,"Issue Type: <b>Bug</b>

In notebook editor, try to write
```
import pandas as pd
```
After clicking Enter to write a new line the Autocorrect will make it 
```
import pandas as pandas
```

![screenshot_4](https://user-images.githubusercontent.com/6803217/94677615-e1afcc00-0325-11eb-8339-220d548f1073.png)


VS Code version: Code 1.49.2 (e5e9e69aed6e1984f7499b7af85b3d05f9a6883a, 2020-09-24T16:26:09.944Z)
OS version: Linux x64 5.4.0-48-generic

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz (8 x 3981)|
|GPU Status|2d_canvas: enabled<br>flash_3d: enabled<br>flash_stage3d: enabled<br>flash_stage3d_baseline: enabled<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>oop_rasterization: disabled_off<br>opengl: enabled_on<br>protected_video_decode: unavailable_off<br>rasterization: disabled_software<br>skia_renderer: enabled_on<br>video_decode: unavailable_off<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled|
|Load (avg)|2, 1, 1|
|Memory (System)|15.49GB (4.21GB free)|
|Process Argv|. --no-sandbox --crash-reporter-id 6f7fcb2b-5a33-40d7-961e-4e4d35e437f2|
|Screen Reader|no|
|VM|0%|
|DESKTOP_SESSION|ubuntu|
|XDG_CURRENT_DESKTOP|Unity|
|XDG_SESSION_DESKTOP|ubuntu|
|XDG_SESSION_TYPE|x11|
</details><details><summary>Extensions (3)</summary>

Extension|Author (truncated)|Version
---|---|---
gc-excelviewer|Gra|3.0.40
vscode-docker|ms-|1.6.0
python|ms-|2020.9.112786


</details>
<!-- generated by issue reporter -->",0
712071866,"
Issue Type: <b>Performance Issue</b>

When i do a retrieve my pc doesn't work, it is almost stucked!

VS Code version: Code 1.49.2 (e5e9e69aed6e1984f7499b7af85b3d05f9a6883a, 2020-09-24T16:29:41.983Z)
OS version: Windows_NT x64 10.0.19041

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz (8 x 1992)|
|GPU Status|2d_canvas: enabled<br>flash_3d: enabled<br>flash_stage3d: enabled<br>flash_stage3d_baseline: enabled<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>oop_rasterization: disabled_off<br>opengl: enabled_on<br>protected_video_decode: enabled<br>rasterization: enabled<br>skia_renderer: disabled_off_ok<br>video_decode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled|
|Load (avg)|undefined|
|Memory (System)|7.79GB (1.99GB free)|
|Process Argv|--crash-reporter-id b230da7f-9568-4538-ad09-df664f8867bc|
|Screen Reader|no|
|VM|0%|
</details><details>
<summary>Process Info</summary>

```
CPU %	Mem MB	   PID	Process
    0	    73	 22000	code main
    0	    82	 11656	   window (Issue Reporter)
    0	    38	 13356	   utility
    2	    89	 14764	   shared-process
    0	   245	 15060	   window (SFACommodity_ControllerTest.cls - devRebuild - Visual Studio Code)
   20	   151	  6912	     extensionHost
    0	     4	  2092	       C:\Windows\system32\cmd.exe /d /s /c ""java -Dfile.encoding=UTF-8  -jar ""c:\Users\mrend\.vscode\extensions\chuckjonas.apex-autocomplete-0.2.13\bin\tooling-force.jar"" --action=serverStart --port=65000 --timeoutSec=1800""
    0	     7	 14056	         java  -Dfile.encoding=UTF-8  -jar ""c:\Users\mrend\.vscode\extensions\chuckjonas.apex-autocomplete-0.2.13\bin\tooling-force.jar"" --action=serverStart --port=65000 --timeoutSec=1800
    5	    35	 11676	           ""C:\Program Files\Java\jdk-11.0.8\bin\java.exe"" -Dfile.encoding=UTF-8 -jar c:\Users\mrend\.vscode\extensions\chuckjonas.apex-autocomplete-0.2.13\bin\tooling-force.jar --action=serverStart --port=65000 --timeoutSec=1800
    0	    10	 18280	         console-window-host (Windows internal process)
    0	    12	 14184	     watcherService 
    0	    11	 12152	       console-window-host (Windows internal process)
    0	    68	 15916	     searchService
    0	    25	 20156	   crashpad-handler
    0	   162	 20636	   gpu-process
```

</details>
<details>
<summary>Workspace Info</summary>

```
|  Window (SFACommodity_ControllerTest.cls - devRebuild - Visual Studio Code)
|    Folder (devRebuild): 10014 files
|      File types: xml(2811) cls(2609) js(1358) cmp(589) ts(417) css(398)
|                  design(255) auradoc(227) svg(219) json(97)
|      Conf files: package.json(2) launch.json(1) settings.json(1)
|                  jsconfig.json(1) webpack.config.js(1)
|      Launch Configs: apex-replay;
```

</details>
<details><summary>Extensions (32)</summary>

Extension|Author (truncated)|Version
---|---|---
salesforce-snippets|aji|1.2.1
salesforce-soql-editor|all|0.3.4
vscode-salesforce|app|0.4.2
apex-autocomplete|chu|0.2.13
apex-debug|chu|1.0.3
salesforce-diff|chu|0.0.7
vscode-eslint|dba|2.1.8
xml|Dot|2.5.1
vscode-salesforce-toolkit|dro|1.2.2
prettier-vscode|esb|5.7.1
vscode-firefox-debug|fir|2.9.1
salesforce-code-snippets|Hel|1.1.0
sfdx-autoheader|Hug|0.7.1
salesforce-snippets|lco|0.4.0
dx-code-companion|Moh|0.4.7
notepadplusplus-keybindings|ms-|1.0.5
lwc-salesforce|Nik|2.0.0
sfdc-qcp-vscode-extension|pau|1.0.4
salesforce-code-snippets|pav|0.0.4
vscode-xml|red|0.13.0
schema-explorer|Roh|0.5.1
salesforce-vscode-slds|sal|1.2.1
salesforcedx-vscode|sal|49.11.0
salesforcedx-vscode-apex|sal|49.11.0
salesforcedx-vscode-apex-debugger|sal|49.11.0
salesforcedx-vscode-apex-replay-debugger|sal|49.11.0
salesforcedx-vscode-core|sal|49.11.0
salesforcedx-vscode-lightning|sal|49.11.0
salesforcedx-vscode-lwc|sal|49.11.0
salesforcedx-vscode-visualforce|sal|49.11.0
lightning-component-snippets|Ter|1.0.8
snippets-for-salesforce-devs|vic|2.0.1


</details>
<!-- generated by issue reporter -->",0
712317042,"Issue Type: <b>Bug</b>

Hit command L on MacOs. Doesn't select one line.

VS Code version: Code 1.49.2 (e5e9e69aed6e1984f7499b7af85b3d05f9a6883a, 2020-09-24T16:23:52.277Z)
OS version: Darwin x64 17.7.0

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) i5-5257U CPU @ 2.70GHz (4 x 2700)|
|GPU Status|2d_canvas: enabled<br>flash_3d: enabled<br>flash_stage3d: enabled<br>flash_stage3d_baseline: enabled<br>gpu_compositing: enabled<br>metal: disabled_off<br>multiple_raster_threads: enabled_on<br>oop_rasterization: enabled<br>opengl: enabled_on<br>protected_video_decode: unavailable_off<br>rasterization: enabled<br>skia_renderer: disabled_off_ok<br>video_decode: enabled<br>webgl: enabled<br>webgl2: enabled|
|Load (avg)|2, 2, 2|
|Memory (System)|16.00GB (7.48GB free)|
|Process Argv|-psn_0_548998 --crash-reporter-id 7758b878-7bd3-4274-92ba-38ed7913753f|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (12)</summary>

Extension|Author (truncated)|Version
---|---|---
project-manager|ale|11.3.0
path-intellisense|chr|2.3.0
vscode-devtools-for-chrome|cod|0.0.7
git-diff-and-merge-tool|dav|1.0.4
vscode-eslint|dba|2.1.8
vscode-html-css|ecm|0.2.3
auto-close-tag|for|0.5.8
auto-rename-tag|for|0.1.4
diff-tool|jin|0.0.1
lorem-whatever|job|1.0.2
color-highlight|nau|2.3.0
vscode-paste-and-indent|Rub|0.0.8


</details>
<!-- generated by issue reporter -->",0
713410982,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- Please search existing issues to avoid creating duplicates. -->
<!-- Also please test using the latest insiders build to make sure your issue has not already been fixed: https://code.visualstudio.com/insiders/ -->

<!-- Use Help > Report Issue to prefill these. -->
- VSCode Version: 1.49.2
- OS Version: Windows 10 x64  10.0.19041

Steps to Reproduce:

No clear steps to reproduce. I do use PlatformIO constantly, which every now and then (quite often) just no longer responds and sometimes VScode is showing a notification telling me the extension host has stopped.

![image](https://user-images.githubusercontent.com/3751318/94446280-b5bb0c00-01a8-11eb-8896-5942d501fce4.png)

<!-- Launch with `code --disable-extensions` to check. -->
Does this issue occur when all extensions are disabled?: Yes/No
Not tested as I can't work in VScode without PlatformIO, but have disabled some of the other extensions, which doesn't seem to make a difference.

For completeness, these are the installed extensions:
![image](https://user-images.githubusercontent.com/3751318/94446375-d84d2500-01a8-11eb-95ca-08de999a23fc.png)

N.B. the logs suggest memory allocation issues, but that's probably some configured limit or some internal 32 bit limit as my system does have lots and lots of free memory right now. (currently only 13GB in use of the 96GB)

### Logs

Last logs in the ""console tab"" of the inspect window (after pressing ""Open Developer Tools"":


localProcessExtensionHost.ts:252:

```
<--- Last few GCs --->

[3360:0000031700000000]  3034793 ms: Scavenge 3797.4 (3965.5) -> 3791.5 (3966.5) MB, 4.8 / 0.0 ms  (average mu = 0.830, current mu = 0.671) allocation failure 
[3360:0000031700000000]  3034832 ms: Scavenge 3798.4 (3966.5) -> 3792.6 (3966.7) MB, 18.8 / 0.0 ms  (average mu = 0.830, current mu = 0.671) allocation failure 
[3360:0000031700000000]  3034875 ms: Scavenge 3799.0 (3966.7) -> 3793.5 (3966.7) MB, 24.0 / 0.0 ms  (average mu = 0.830, current mu = 0.671) allocation failure 


<--- JS stacktrace --->

FATAL ERROR: NewSpace::Rebalance Allocation failed - JavaScript heap out of memory
 1: 00007FF6C0686DAA VR_GetStringForHmdError+219210
 2: 00007FF6BFC143B6 node::Buffer::New+43430
 3: 00007FF6BFC14423 node::Buffer::New+43539
 4: 00007FF6BE71DFF8 v8::internal::Version::GetVersion+792
 5: 00007FF6BE71DFA1 v8::internal::Version::GetVersion+705
 6: 00007FF6BE8A9233 v8::Unlocker::~Unlocker+254403
 7: 00007FF6BE8D2351 v8::Unlocker::~Unlocker+422625
 8: 00007FF6BE8CF1F9 v8::Unlocker::~Unlocker+409993
 9: 00007FF6BE8A942C v8::Unlocker::~Unlocker+254908
10: 00007FF6BE8A6988 v8::Unlocker::~Unlocker+243992
11: 00007FF6BE8A49DD v8::Unlocker::~Unlocker+235885
12: 00007FF6BE8AFDA6 v8::Unlocker::~Unlocker+281910
13: 00007FF6BE8AFE8D v8::Unlocker::~Unlocker+282141
14: 00007FF6BE885212 v8::Unlocker::~Unlocker+106914
15: 00007FF6BEBA0AB9 v8::internal::TickSample::print+352969
16: 00007FF6BF0CAB9C v8_inspector::V8StackTraceId::ToString+2982396
17: 0000031700525C7E 
```

abstractExtensionService.ts:166

```
  ERR Extension host terminated unexpectedly. The following extensions were running: vscode.microsoft-authentication, vscode.github-authentication, ms-vscode.cpptools, vscode.debug-auto-launch, vscode.emmet, vscode.git, vscode.merge-conflict, vscode.search-result, alefragnani.Bookmarks, Atishay-Jain.All-Autocomplete, CoenraadS.bracket-pair-colorizer-2, eamodio.gitlens, LaurentTreguier.uncrustify, nicollasr.vscode-streamdeck, vscode.github, platformio.platformio-ide, vscode.configuration-editing, vscode.extension-editing, vscode.json-language-features, ms-vscode.js-debug, vscode.npm, vscode.python, ms-python.python, vscode.grunt, vscode.gulp, vscode.jake, vscode.typescript-language-features
```

webviewElement.ts:152

```
[Embedded Page] WebSocket connection to 'ws://127.0.0.1:8010/wsrpc' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/semver-umd.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/index.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/xterm.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/xterm-addon-unicode11.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/xterm-addon-search.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/index.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/windowsTerminal.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/terminal.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/eventEmitter2.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/windowsPtyAgent.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/utils.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/index.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/main.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/ExperimentationService.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/TasApiFeatureProvider.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/FilteredFeatureProvider.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/BaseFeatureProvider.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/AxiosHttpClient.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/ExperimentationServiceAutoPolling.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/ExperimentationServiceBase.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/MemoryKeyValueStorage.js.map: 
DevTools failed to load SourceMap: Could not load content for file:///C:/Program%20Files/Microsoft%20VS%20Code/resources/app/out/vs/code/electron-browser/workbench/PollingService.js.map: 
29webviewElement.ts:152 [Embedded Page] WebSocket connection to 'ws://127.0.0.1:8010/wsrpc' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED
```
",0
714013174,"Issue Type: <b>Bug</b>

```python
aStr = '春节'
bStr = '国庆节'

# normal
print(f'{aStr:<10}快乐！')
print(f'{bStr:<10}快乐！')

# bug
print(f'{aStr:\u3000<10}快乐！')
print(f'{bStr:\u3000<10}快乐！')
# all the chars alter ""\"" are red
```

VS Code version: Code 1.49.3 (2af051012b66169dde0c4dfae3f5ef48f787ff69, 2020-10-02T17:57:01.595Z)
OS version: Windows_NT x64 10.0.18363

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz (4 x 2712)|
|GPU Status|2d_canvas: enabled<br>flash_3d: enabled<br>flash_stage3d: enabled<br>flash_stage3d_baseline: enabled<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>oop_rasterization: disabled_off<br>opengl: enabled_on<br>protected_video_decode: enabled<br>rasterization: enabled<br>skia_renderer: disabled_off_ok<br>video_decode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled|
|Load (avg)|undefined|
|Memory (System)|11.87GB (5.85GB free)|
|Process Argv|--crash-reporter-id 9cd1d9b2-dfd2-4059-a3fc-bcbc79d6a0ac|
|Screen Reader|no|
|VM|50%|
</details><details><summary>Extensions (4)</summary>

Extension|Author (truncated)|Version
---|---|---
sftp|lix|1.12.9
vscode-language-pack-zh-hans|MS-|1.49.2
python|ms-|2020.9.112786
vscode-icons|vsc|11.0.0


</details>
<!-- generated by issue reporter -->",0
